"ID";"global_id";"Name";"AdmArea";"District";"ParkName";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"Latitude_WGS84";"geodata_center";"geoarea";
"855";"282288028";"Точка доступа №855";"Юго-Западный административный округ";"Академический район";"ГБУ культуры города Москвы «Государственный Дарвиновский музей», территория около музея";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562078";"55.690302";"";"";
"856";"282288029";"Точка доступа №856";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737050";"55.690458";"";"";
"857";"282288030";"Точка доступа №857";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738501";"55.690237";"";"";
"858";"282288031";"Точка доступа №858";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738150";"55.689757";"";"";
"859";"282288032";"Точка доступа №859";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738196";"55.689039";"";"";
"860";"282288033";"Точка доступа №860";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737952";"55.689531";"";"";
"861";"282288034";"Точка доступа №861";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738869";"55.688682";"";"";
"862";"282288035";"Точка доступа №862";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.736887";"55.688776";"";"";
"863";"282288036";"Точка доступа №863";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738090";"55.688482";"";"";
"864";"282288037";"Точка доступа №864";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737628";"55.688674";"";"";
"865";"282288038";"Точка доступа №865";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738830";"55.688489";"";"";
"866";"282288039";"Точка доступа №866";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737638";"55.688374";"";"";
"867";"282288040";"Точка доступа №867";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737848";"55.689260";"";"";
"868";"282288041";"Точка доступа №868";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738375";"55.687928";"";"";
"869";"282288042";"Точка доступа №869";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737257";"55.687578";"";"";
"870";"282288043";"Точка доступа №870";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738190";"55.687594";"";"";
"871";"282288044";"Точка доступа №871";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737727";"55.686804";"";"";
"872";"282288045";"Точка доступа №872";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.738434";"55.686746";"";"";
"873";"282288046";"Точка доступа №873";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.737948";"55.686488";"";"";
"874";"282288047";"Точка доступа №874";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.739164";"55.686703";"";"";
"875";"282288048";"Точка доступа №875";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.739487";"55.686403";"";"";
"876";"282288049";"Точка доступа №876";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743550";"55.688250";"";"";
"877";"282288050";"Точка доступа №877";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.739745";"55.689596";"";"";
"878";"282288051";"Точка доступа №878";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.740548";"55.689077";"";"";
"879";"282288052";"Точка доступа №879";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.740313";"55.688517";"";"";
"880";"282288053";"Точка доступа №880";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.740070";"55.687928";"";"";
"881";"282288054";"Точка доступа №881";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.740471";"55.687753";"";"";
"882";"282288055";"Точка доступа №882";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.741069";"55.687300";"";"";
"883";"282288056";"Точка доступа №883";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.741062";"55.687821";"";"";
"884";"282288057";"Точка доступа №884";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743497";"55.688277";"";"";
"885";"282288058";"Точка доступа №885";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.744125";"55.688618";"";"";
"886";"282288059";"Точка доступа №886";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743493";"55.688302";"";"";
"887";"282288060";"Точка доступа №887";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743536";"55.688289";"";"";
"888";"282288061";"Точка доступа №888";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743276";"55.687883";"";"";
"889";"282288062";"Точка доступа №889";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743811";"55.686601";"";"";
"890";"282288063";"Точка доступа №890";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.741744";"55.686625";"";"";
"891";"282288064";"Точка доступа №891";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.742116";"55.686300";"";"";
"892";"282288065";"Точка доступа №892";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.742514";"55.686520";"";"";
"893";"282288066";"Точка доступа №893";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.742520";"55.685997";"";"";
"894";"282288067";"Точка доступа №894";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.741922";"55.685624";"";"";
"895";"282288068";"Точка доступа №895";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.740802";"55.685497";"";"";
"896";"282288069";"Точка доступа №896";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.744524";"55.686612";"";"";
"897";"282288070";"Точка доступа №897";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.742180";"55.687001";"";"";
"898";"282288071";"Точка доступа №898";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743807";"55.686512";"";"";
"899";"282288072";"Точка доступа №899";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743710";"55.686706";"";"";
"900";"282288073";"Точка доступа №900";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.742989";"55.687490";"";"";
"901";"282288074";"Точка доступа №901";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743572";"55.688230";"";"";
"902";"282288075";"Точка доступа №902";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743599";"55.688428";"";"";
"903";"282288076";"Точка доступа №903";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.744077";"55.688404";"";"";
"904";"282288077";"Точка доступа №904";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743903";"55.688150";"";"";
"905";"282288078";"Точка доступа №905";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.743547";"55.688288";"";"";
"906";"282288079";"Точка доступа №906";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745033";"55.689031";"";"";
"907";"282288080";"Точка доступа №907";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.744974";"55.688042";"";"";
"908";"282288081";"Точка доступа №908";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745592";"55.689170";"";"";
"909";"282292353";"Точка доступа №909";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745760";"55.688970";"";"";
"932";"1103117308";"Точка доступа №932";"Восточный административный округ";"район Преображенское";"ГБОУДО города Москвы «Дворец творчества детей и молодежи «Преображенский», Черкизовский детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.732778";"55.803213";"";"";
"933";"1103117309";"Точка доступа №933";"Восточный административный округ";"район Преображенское";"ГБОУДО города Москвы «Дворец творчества детей и молодежи «Преображенский», Черкизовский детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.733326";"55.802918";"";"";
"934";"1103117310";"Точка доступа №934";"Восточный административный округ";"район Преображенское";"ГБОУДО города Москвы «Дворец творчества детей и молодежи «Преображенский», Черкизовский детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.733493";"55.802530";"";"";
"935";"1103117311";"Точка доступа №935";"Восточный административный округ";"район Преображенское";"ГБОУДО города Москвы «Дворец творчества детей и молодежи «Преображенский», Черкизовский детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.733708";"55.802238";"";"";
"936";"1103117312";"Точка доступа №936";"Восточный административный округ";"район Преображенское";"ГБОУДО города Москвы «Дворец творчества детей и молодежи «Преображенский», Черкизовский детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.733727";"55.801828";"";"";
"937";"1103117313";"Точка доступа №937";"Восточный административный округ";"район Преображенское";"ГБОУДО города Москвы «Дворец творчества детей и молодежи «Преображенский», Черкизовский детский парк";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.733240";"55.801908";"";"";
"920";"1103117316";"Точка доступа №920";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.749295";"55.687906";"";"";
"921";"1103117317";"Точка доступа №921";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.746154";"55.687672";"";"";
"922";"1103117318";"Точка доступа №922";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745918";"55.687523";"";"";
"923";"1103117319";"Точка доступа №923";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745519";"55.687190";"";"";
"924";"1103117320";"Точка доступа №924";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745162";"55.686472";"";"";
"914";"1103117321";"Точка доступа №914";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.752133";"55.687895";"";"";
"925";"1103117322";"Точка доступа №925";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.745838";"55.686687";"";"";
"915";"1103117323";"Точка доступа №915";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.753140";"55.688299";"";"";
"926";"1103117324";"Точка доступа №926";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.746632";"55.686500";"";"";
"916";"1103117325";"Точка доступа №916";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.753284";"55.688083";"";"";
"927";"1103117326";"Точка доступа №927";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.747554";"55.686688";"";"";
"917";"1103117327";"Точка доступа №917";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.752102";"55.687474";"";"";
"928";"1103117328";"Точка доступа №928";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.748150";"55.686981";"";"";
"929";"1103117329";"Точка доступа №929";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.749298";"55.686316";"";"";
"918";"1103117330";"Точка доступа №918";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.751933";"55.688609";"";"";
"930";"1103117331";"Точка доступа №930";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.746162";"55.686024";"";"";
"919";"1103117332";"Точка доступа №919";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.750501";"55.687639";"";"";
"931";"1103117333";"Точка доступа №931";"Юго-Восточный административный округ";"район Люблино";"ГБУ культуры города Москвы «Московский государственный объединенный художественный историко-архитектурный и природно-ландшафтный музей-заповедник», усадьба «Люблино»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.744885";"55.685648";"";"";
"950";"1139324254";"Точка доступа №950";"Центральный административный округ";"Тверской район";"ГАУК города Москвы «Московский городской сад «Эрмитаж»";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.607628";"55.769936";"";"";
